HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Index,Input.HS_CITY,Input.HS_COUNTRY,Input.HS_NAME,Input.HS_POSTAL_CD,Input.HS_STATE,Input.HS_CEEB,Input.HS_NCES,Input.HS_MATCH_NAME,Input.HS_STATE_FULL,Answer.HS_NCES,Answer.HS_NO_NCES.on,Approve,Reject
3SU800BH9BVDL7DSY8YKFWZUJ90UQ4,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:02 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:02 PDT 2020, , ,3GGAI1SQE01T1IWUAQB5S1O4KPHMCA,A2I9354J17UYGS,Submitted,Thu Jun 18 11:58:39 PDT 2020,Thu Jun 18 11:58:51 PDT 2020,Sun Jun 21 11:58:51 PDT 2020, , , ,12,0% (0/0),0% (0/0),0% (0/0),1079,Haverhill,USA,oliverian school the,03765,NH,300251, , ,New Hampshire, ,true,x, 
3SU800BH9BVDL7DSY8YKFWZUJ90UQ4,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:02 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:02 PDT 2020, , ,3JJVG1YBEG0CJ6JI4RYO0F70G9P5BU,A1Q890R4148O5G,Submitted,Thu Jun 18 11:51:45 PDT 2020,Thu Jun 18 11:51:49 PDT 2020,Sun Jun 21 11:51:49 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1079,Haverhill,USA,oliverian school the,03765,NH,300251, , ,New Hampshire, ,true, ,x
3SU800BH9BVDL7DSY8YKFWZUJ90UQ4,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:02 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:02 PDT 2020, , ,3PQ8K71NH2N462Q7T9P9DF3GQ58AAD,A3AJ5Z7JX7LBAW,Submitted,Thu Jun 18 12:02:58 PDT 2020,Thu Jun 18 12:03:21 PDT 2020,Sun Jun 21 12:03:21 PDT 2020, , , ,23,0% (0/0),0% (0/0),0% (0/0),1079,Haverhill,USA,oliverian school the,03765,NH,300251, , ,New Hampshire, ,true,x, 
3SU800BH9BVDL7DSY8YKFWZUJ90UQ4,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:02 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:02 PDT 2020, , ,3Z7VU45IP3K9DMLF9ICFJ71MVW51ZD,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:50:04 PDT 2020,Thu Jun 18 11:50:09 PDT 2020,Sun Jun 21 11:50:09 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),1079,Haverhill,USA,oliverian school the,03765,NH,300251, , ,New Hampshire, ,true, ,x
3SV8KD29M9V8W397RQDV0220MLNZK6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:00 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:00 PDT 2020, , ,33LK57MYLY8976K9M1RZF8OVLWLZSY,A1E8UHTVL7X3IT,Submitted,Thu Jun 18 12:00:01 PDT 2020,Thu Jun 18 12:01:28 PDT 2020,Sun Jun 21 12:01:28 PDT 2020, , , ,87,0% (0/0),0% (0/0),0% (0/0),1232,Honolulu,USA,honolulu waldorf school,96816,HI,120023, , ,Hawaii,A0700797,false,x, 
3SV8KD29M9V8W397RQDV0220MLNZK6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:00 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:00 PDT 2020, , ,3F0BG9B9MUQNJIQC2CR56AJXSO2Y7H,A3C9NF541MQ83M,Submitted,Thu Jun 18 11:54:37 PDT 2020,Thu Jun 18 11:54:57 PDT 2020,Sun Jun 21 11:54:57 PDT 2020, , , ,20,0% (0/0),0% (0/0),0% (0/0),1232,Honolulu,USA,honolulu waldorf school,96816,HI,120023, , ,Hawaii, ,true, ,x
3SV8KD29M9V8W397RQDV0220MLNZK6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:00 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:00 PDT 2020, , ,3LKC68YZ3F6QFJNB4XQJWZKC75FWO9,A35Y4Q1GSM12JD,Submitted,Thu Jun 18 12:05:13 PDT 2020,Thu Jun 18 12:05:33 PDT 2020,Sun Jun 21 12:05:33 PDT 2020, , , ,20,0% (0/0),0% (0/0),0% (0/0),1232,Honolulu,USA,honolulu waldorf school,96816,HI,120023, , ,Hawaii, ,true,x, 
3SV8KD29M9V8W397RQDV0220MLNZK6,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:00 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:00 PDT 2020, , ,3PM8NZGV83J8PV5HTFE9NNTJV82QX3,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:00:32 PDT 2020,Thu Jun 18 12:00:38 PDT 2020,Sun Jun 21 12:00:38 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),1232,Honolulu,USA,honolulu waldorf school,96816,HI,120023, , ,Hawaii, ,true, ,x
3SV8KD29M9V8W397RQDV0220MLOKZS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,35LDD5557F7BKG8I23S3GK1CPYYMKV,A1Q890R4148O5G,Submitted,Thu Jun 18 12:26:05 PDT 2020,Thu Jun 18 12:26:09 PDT 2020,Sun Jun 21 12:26:09 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),449,Owings Mills,USA,garrison forest school,21117,MD,210580, , ,Maryland, ,true, ,x
3SV8KD29M9V8W397RQDV0220MLOKZS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,388U7OUMFC4046E63IE2JZGDHNR0RR,A12X0FLEDDVFPI,Submitted,Thu Jun 18 12:22:17 PDT 2020,Thu Jun 18 12:26:47 PDT 2020,Sun Jun 21 12:26:47 PDT 2020, , , ,270,0% (0/0),0% (0/0),0% (0/0),449,Owings Mills,USA,garrison forest school,21117,MD,210580, , ,Maryland, ,true,x, 
3SV8KD29M9V8W397RQDV0220MLOKZS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,39K0FND3AMI583ZWQCFEM6YGKM2MAE,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:19:06 PDT 2020,Thu Jun 18 12:19:11 PDT 2020,Sun Jun 21 12:19:11 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),449,Owings Mills,USA,garrison forest school,21117,MD,210580, , ,Maryland, ,true, ,x
3SV8KD29M9V8W397RQDV0220MLOKZS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:19 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:19 PDT 2020, , ,3PH3VY7DJQ02EN1I6610CXRGR9QZWM,AYNDM4LEISPXZ,Submitted,Thu Jun 18 12:29:38 PDT 2020,Thu Jun 18 12:39:02 PDT 2020,Sun Jun 21 12:39:02 PDT 2020, , , ,564,0% (0/0),0% (0/0),0% (0/0),449,Owings Mills,USA,garrison forest school,21117,MD,210580, , ,Maryland, ,true,x, 
3SX4X51T95CQLMMEDQPPQQS0X5QOAE,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,37U1UTWH90PIMVJ9YMRHCEMV0LL8R4,A3I9FTHSULHPYS,Submitted,Thu Jun 18 11:24:14 PDT 2020,Thu Jun 18 11:25:07 PDT 2020,Sun Jun 21 11:25:07 PDT 2020, , , ,53,0% (0/0),0% (0/0),0% (0/0),834,Charlotte,USA,lake champlain waldorf hs,05445,VT,460099, , ,Vermont,A9106766,false,x, 
3SX4X51T95CQLMMEDQPPQQS0X5QOAE,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,38SKSKU7R60083092O6C3R7AXP5LI3,A1ENE99INLYD1G,Submitted,Thu Jun 18 11:39:00 PDT 2020,Thu Jun 18 11:40:00 PDT 2020,Sun Jun 21 11:40:00 PDT 2020, , , ,60,0% (0/0),0% (0/0),0% (0/0),834,Charlotte,USA,lake champlain waldorf hs,05445,VT,460099, , ,Vermont,A9106766,false,x, 
3SX4X51T95CQLMMEDQPPQQS0X5QOAE,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3DYGAII7PQB3GM3Q7O4STA7GT9IQP4,A23H0D5PGBCG8O,Submitted,Thu Jun 18 11:22:03 PDT 2020,Thu Jun 18 11:23:22 PDT 2020,Sun Jun 21 11:23:22 PDT 2020, , , ,79,0% (0/0),0% (0/0),0% (0/0),834,Charlotte,USA,lake champlain waldorf hs,05445,VT,460099, , ,Vermont, ,true,x, 
3SX4X51T95CQLMMEDQPPQQS0X5QOAE,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3Y4W8Q93L4NMWXWHOE77Z3PZWIVDV8,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:24:16 PDT 2020,Thu Jun 18 11:24:23 PDT 2020,Sun Jun 21 11:24:23 PDT 2020, , , ,7,0% (0/0),0% (0/0),0% (0/0),834,Charlotte,USA,lake champlain waldorf hs,05445,VT,460099, , ,Vermont, ,true, ,x
3SX4X51T95CQLMMEDQPPQQS0X5RAO1,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,37U1UTWH90PIMVJ9YMRHCEMV0L2R84,A1TIO97G4K0ZFF,Submitted,Thu Jun 18 12:22:36 PDT 2020,Thu Jun 18 13:02:36 PDT 2020,Sun Jun 21 13:02:36 PDT 2020, , , ,2400,0% (0/0),0% (0/0),0% (0/0),334,San Antonio,USA,antonian college prep school,78213,TX,446122, , ,Texas, ,true,x, 
3SX4X51T95CQLMMEDQPPQQS0X5RAO1,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,3CFJTT4SXYT1TIB7YU52KMP925CI73,A1ENE99INLYD1G,Submitted,Thu Jun 18 12:18:26 PDT 2020,Thu Jun 18 12:18:46 PDT 2020,Sun Jun 21 12:18:46 PDT 2020, , , ,20,0% (0/0),0% (0/0),0% (0/0),334,San Antonio,USA,antonian college prep school,78213,TX,446122, , ,Texas, ,true,x, 
3SX4X51T95CQLMMEDQPPQQS0X5RAO1,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,3DIP6YHAPHVTDRE4CG7HD7NCLWB8E7,A2TBG0QLTDM9LF,Submitted,Thu Jun 18 12:19:32 PDT 2020,Thu Jun 18 12:21:38 PDT 2020,Sun Jun 21 12:21:38 PDT 2020, , , ,126,0% (0/0),0% (0/0),0% (0/0),334,San Antonio,USA,antonian college prep school,78213,TX,446122, , ,Texas, ,true,x, 
3SX4X51T95CQLMMEDQPPQQS0X5RAO1,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,3X73LLYYQ6HQ08SA8J46G7AK273NHR,AZPJUBGJZ3BT4,Submitted,Thu Jun 18 12:22:14 PDT 2020,Thu Jun 18 12:23:08 PDT 2020,Sun Jun 21 12:23:08 PDT 2020, , , ,54,0% (0/0),0% (0/0),0% (0/0),334,San Antonio,USA,antonian college prep school,78213,TX,446122, , ,Texas, ,true,x, 
3SZYX62S6L3MUAIY18H67TQJF2G570,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:03 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:03 PDT 2020, , ,374TNBHA8GYXP0VRYB0B610SXEYQYB,A1TIO97G4K0ZFF,Submitted,Thu Jun 18 12:07:51 PDT 2020,Thu Jun 18 12:08:57 PDT 2020,Sun Jun 21 12:08:57 PDT 2020, , , ,66,0% (0/0),0% (0/0),0% (0/0),642,Chicago,USA,uic college prep,60608,IL,140658, , ,Illinois,170993006515,false,x, 
3SZYX62S6L3MUAIY18H67TQJF2G570,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:03 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:03 PDT 2020, , ,3DYGAII7PQB3GM3Q7O4STA7GT9VPQG,A3NZC0P3E4R8HP,Submitted,Thu Jun 18 12:06:50 PDT 2020,Thu Jun 18 12:08:47 PDT 2020,Sun Jun 21 12:08:47 PDT 2020, , , ,117,0% (0/0),0% (0/0),0% (0/0),642,Chicago,USA,uic college prep,60608,IL,140658, , ,Illinois, ,true,x, 
3SZYX62S6L3MUAIY18H67TQJF2G570,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:03 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:03 PDT 2020, , ,3KAKFY4PGZ5JSZAKWI2C75DTX3N3IG,A1Q890R4148O5G,Submitted,Thu Jun 18 12:08:06 PDT 2020,Thu Jun 18 12:08:14 PDT 2020,Sun Jun 21 12:08:14 PDT 2020, , , ,8,0% (0/0),0% (0/0),0% (0/0),642,Chicago,USA,uic college prep,60608,IL,140658, , ,Illinois, ,true, ,x
3SZYX62S6L3MUAIY18H67TQJF2G570,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:03 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:03 PDT 2020, , ,3TK8OJTYM6OVLUZ7TNY2ZX6OA1GVPM,A1VMYCTZSIBP5J,Submitted,Thu Jun 18 12:25:24 PDT 2020,Thu Jun 18 12:26:19 PDT 2020,Sun Jun 21 12:26:19 PDT 2020, , , ,55,0% (0/0),0% (0/0),0% (0/0),642,Chicago,USA,uic college prep,60608,IL,140658, , ,Illinois, ,true,x, 
3SZYX62S6L3MUAIY18H67TQJF2G752,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,35LDD5557F7BKG8I23S3GK1CPYRMKO,A32M3XG42SZNV0,Submitted,Thu Jun 18 12:03:12 PDT 2020,Thu Jun 18 12:03:46 PDT 2020,Sun Jun 21 12:03:46 PDT 2020, , , ,34,0% (0/0),0% (0/0),0% (0/0),197,Woodland Hills,USA,halstrom academy,91367,CA,054745, , ,California,BB140094,false,x, 
3SZYX62S6L3MUAIY18H67TQJF2G752,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3E13VNJ1NSYNIWW59EOTJCYWZJ6I10,A2VTSK2O6LGA2P,Submitted,Thu Jun 18 11:59:36 PDT 2020,Thu Jun 18 11:59:46 PDT 2020,Sun Jun 21 11:59:46 PDT 2020, , , ,10,0% (0/0),0% (0/0),0% (0/0),197,Woodland Hills,USA,halstrom academy,91367,CA,054745, , ,California,BB140094,false,x, 
3SZYX62S6L3MUAIY18H67TQJF2G752,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3QAVNHZ3ER7L2LHBQ0EZMTJRKH7ALV,A2S2UWI1G2H8IQ,Submitted,Thu Jun 18 12:03:21 PDT 2020,Thu Jun 18 12:03:39 PDT 2020,Sun Jun 21 12:03:39 PDT 2020, , , ,18,0% (0/0),0% (0/0),0% (0/0),197,Woodland Hills,USA,halstrom academy,91367,CA,054745, , ,California,BB140094,false,x, 
3SZYX62S6L3MUAIY18H67TQJF2G752,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3Z7ISHFUH5YROM5083LUYHOU92CZ8W,A3NZC0P3E4R8HP,Submitted,Thu Jun 18 11:55:24 PDT 2020,Thu Jun 18 11:56:17 PDT 2020,Sun Jun 21 11:56:17 PDT 2020, , , ,53,0% (0/0),0% (0/0),0% (0/0),197,Woodland Hills,USA,halstrom academy,91367,CA,054745, , ,California,BB140094,false,x, 
3T2EL38U1RN52B7N3D97Z3YYDRHQXS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,30IQTZXKAP9K120ICHKU8H21I4TX01,AWJ0LF6A0LXJN,Submitted,Thu Jun 18 11:23:06 PDT 2020,Thu Jun 18 11:38:40 PDT 2020,Sun Jun 21 11:38:40 PDT 2020, , , ,934,0% (0/0),0% (0/0),0% (0/0),954,Lancaster,USA,dayspring christian academy,17601,PA,392107, , ,Pennsylvania, ,true, ,x
3T2EL38U1RN52B7N3D97Z3YYDRHQXS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,31QTRG6Q2YGCPOUCYYLM6WAISI2PY9,A37L5E8MHHQGZM,Submitted,Thu Jun 18 11:32:04 PDT 2020,Thu Jun 18 12:19:55 PDT 2020,Sun Jun 21 12:19:55 PDT 2020, , , ,2871,0% (0/0),0% (0/0),0% (0/0),954,Lancaster,USA,dayspring christian academy,17601,PA,392107, , ,Pennsylvania, ,true,x, 
3T2EL38U1RN52B7N3D97Z3YYDRHQXS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3MMN5BL1W475OI0BHX04ZYKAEC63MV,A35Y4Q1GSM12JD,Submitted,Thu Jun 18 12:04:39 PDT 2020,Thu Jun 18 12:04:56 PDT 2020,Sun Jun 21 12:04:56 PDT 2020, , , ,17,0% (0/0),0% (0/0),0% (0/0),954,Lancaster,USA,dayspring christian academy,17601,PA,392107, , ,Pennsylvania, ,true,x, 
3T2EL38U1RN52B7N3D97Z3YYDRHQXS,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3U4J9857OJER6AX1SKDLYZLW7FEB79,A13SSCCCOF6LXE,Submitted,Thu Jun 18 11:30:33 PDT 2020,Thu Jun 18 11:31:08 PDT 2020,Sun Jun 21 11:31:08 PDT 2020, , , ,35,0% (0/0),0% (0/0),0% (0/0),954,Lancaster,USA,dayspring christian academy,17601,PA,392107, , ,Pennsylvania,A1503197,false,x, 
3T2EL38U1RN52B7N3D97Z3YYDRHXQZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:05 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:05 PDT 2020, , ,3C6FJU71TVWPHT28FKKGG2XH0Z4UYK,A3AJ5Z7JX7LBAW,Submitted,Thu Jun 18 12:07:36 PDT 2020,Thu Jun 18 12:08:18 PDT 2020,Sun Jun 21 12:08:18 PDT 2020, , , ,42,0% (0/0),0% (0/0),0% (0/0),809,Bronx,USA,eximius college prep academy,10456,NY,330493, , ,New York,360008605791,false,x, 
3T2EL38U1RN52B7N3D97Z3YYDRHXQZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:05 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:05 PDT 2020, , ,3DHE4R9OC1EGBQ862UO43JVLCCT2GA,AO8VC9BSBWBPW,Submitted,Thu Jun 18 12:02:26 PDT 2020,Thu Jun 18 12:04:59 PDT 2020,Sun Jun 21 12:04:59 PDT 2020, , , ,153,0% (0/0),0% (0/0),0% (0/0),809,Bronx,USA,eximius college prep academy,10456,NY,330493, , ,New York,360008605791,false,x, 
3T2EL38U1RN52B7N3D97Z3YYDRHXQZ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:05 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:05 PDT 2020, , ,3LOTDFNYAC2W96AI5U7T95BYF4TWFS,A1ZGOZQF2VZ0X9,Submitted,Thu Jun 18 12:20:05 PDT 2020,Thu Jun 18 12:33:30 PDT 2020,Sun Jun 21 12:33:30 PDT 2020, , , ,805,0% (0/0),0% (0/0),0% (0/0),809,Bronx,USA,eximius college prep academy,10456,NY,330493, , ,New York,360008605791,false,x, 
